EngagementID,ContentID,CampaignID,ProductId,EngagementDate,ContentType,Views,Clicks,Likes
3400,36,18,3,9/23/2024,SOCIAL MEDIA,2072,304,43
1544,26,15,1,9/23/2024,SOCIAL MEDIA,2791,537,61
2243,37,18,3,9/23/2024,VIDEO,1930,396,66
2555,30,11,5,9/23/2024,SOCIAL MEDIA,183,14,2
803,42,14,7,9/23/2024,VIDEO,1107,95,10
366,33,5,13,9/23/2024,SOCIAL MEDIA,2951,221,27
192,41,10,12,9/24/2024,SOCIAL MEDIA,1556,312,54
239,11,11,10,9/24/2024,VIDEO,1445,83,10
2532,9,12,16,9/24/2024,BLOG,3669,707,137
1767,21,6,14,9/24/2024,VIDEO,896,69,10
2179,17,19,13,9/25/2024,VIDEO,594,54,11
2853,43,18,16,9/25/2024,SOCIAL MEDIA,3041,360,18
2679,25,2,13,9/25/2024,SOCIAL MEDIA,667,70,6
2672,3,15,20,9/25/2024,VIDEO,159,15,1
2861,13,8,15,9/26/2024,SOCIAL MEDIA,3896,798,158
2270,4,14,18,9/26/2024,SOCIAL MEDIA,2028,350,22
2317,28,20,7,9/26/2024,VIDEO,1816,282,25
3711,3,20,10,9/26/2024,VIDEO,2978,497,58
1782,34,7,12,9/27/2024,SOCIAL MEDIA,929,161,18
1535,21,16,12,9/28/2024,BLOG,980,103,21
2121,48,3,18,9/28/2024,VIDEO,1103,48,2
4038,19,20,5,9/28/2024,BLOG,448,64,10
4399,3,2,15,9/28/2024,SOCIAL MEDIA,2756,438,91
314,27,1,18,9/29/2024,VIDEO,694,81,10
46,5,1,1,9/29/2024,BLOG,2549,228,11
657,23,2,1,9/30/2024,BLOG,4169,703,62
1027,14,1,15,9/30/2024,VIDEO,4142,685,79
1119,38,7,10,9/30/2024,VIDEO,3822,536,58
3045,32,11,1,9/30/2024,SOCIAL MEDIA,1742,266,42
3034,28,12,17,10/1/2024,VIDEO,1927,216,28
3152,48,20,20,10/2/2024,SOCIAL MEDIA,449,67,13
3959,1,19,19,10/2/2024,SOCIAL MEDIA,2465,311,19
756,50,4,1,10/2/2024,VIDEO,819,53,6
606,41,10,15,10/2/2024,VIDEO,3381,576,106
336,50,11,4,10/2/2024,VIDEO,1619,249,41
1578,8,10,10,10/2/2024,SOCIAL MEDIA,2954,482,77
2275,25,6,10,10/2/2024,BLOG,2171,383,16
3735,39,9,19,10/3/2024,VIDEO,474,28,1
3275,14,19,4,10/3/2024,SOCIAL MEDIA,2499,248,17
3229,42,12,16,10/4/2024,SOCIAL MEDIA,3920,576,83
4262,8,11,18,10/4/2024,SOCIAL MEDIA,3265,317,28
1950,35,16,13,10/4/2024,SOCIAL MEDIA,1218,181,21
159,29,5,18,10/4/2024,SOCIAL MEDIA,361,64,9
986,49,18,6,10/4/2024,VIDEO,4084,325,42
2118,26,13,2,10/5/2024,VIDEO,1157,165,23
479,31,17,19,10/6/2024,SOCIAL MEDIA,2049,331,34
4109,32,10,14,10/6/2024,SOCIAL MEDIA,3823,374,66
20,35,4,6,10/7/2024,BLOG,41,7,0
1549,41,7,8,10/7/2024,BLOG,1741,115,14
4162,3,18,5,10/8/2024,VIDEO,623,123,9
2298,17,9,20,10/9/2024,SOCIAL MEDIA,3481,659,125
2790,35,10,7,10/10/2024,SOCIAL MEDIA,113,10,1
276,27,11,17,10/10/2024,SOCIAL MEDIA,1079,73,13
1268,40,20,14,10/10/2024,VIDEO,3428,262,41
4037,49,9,3,10/10/2024,SOCIAL MEDIA,4031,495,35
357,1,7,7,10/11/2024,SOCIAL MEDIA,3251,157,31
3421,40,3,1,10/12/2024,BLOG,3849,167,33
3452,35,9,5,10/12/2024,SOCIAL MEDIA,1513,118,14
3590,39,12,1,10/13/2024,VIDEO,1316,201,16
661,18,13,16,10/13/2024,VIDEO,2151,241,14
681,26,5,12,10/13/2024,VIDEO,2683,527,69
2313,4,11,9,10/13/2024,BLOG,3592,435,77
2325,17,10,2,10/13/2024,VIDEO,3480,409,38
1989,19,13,7,10/13/2024,SOCIAL MEDIA,729,69,13
2338,25,4,2,10/14/2024,VIDEO,1668,156,27
727,30,19,13,10/14/2024,SOCIAL MEDIA,1874,360,57
4019,31,1,6,10/14/2024,BLOG,3955,165,18
4612,23,13,10,10/14/2024,VIDEO,3416,307,16
3783,26,19,15,10/15/2024,BLOG,2269,382,66
3322,40,8,9,10/16/2024,SOCIAL MEDIA,3624,658,58
297,41,12,12,10/16/2024,VIDEO,2929,410,69
941,30,9,5,10/16/2024,SOCIAL MEDIA,1085,141,16
912,40,5,16,10/16/2024,SOCIAL MEDIA,1936,281,12
862,4,4,10,10/16/2024,VIDEO,3767,484,66
942,20,16,2,10/17/2024,VIDEO,192,21,1
1026,6,15,10,10/17/2024,SOCIAL MEDIA,3202,604,38
478,43,8,13,10/17/2024,SOCIAL MEDIA,3326,410,39
1387,10,9,18,10/18/2024,SOCIAL MEDIA,2099,94,8
1994,33,8,8,10/18/2024,BLOG,2605,424,36
1749,18,2,1,10/18/2024,BLOG,3912,677,129
1941,7,2,6,10/19/2024,BLOG,2908,195,14
2142,27,19,14,10/19/2024,BLOG,3755,484,34
2263,34,5,19,10/19/2024,SOCIAL MEDIA,341,52,8
2260,30,18,18,10/19/2024,VIDEO,503,80,12
2667,29,12,17,10/19/2024,VIDEO,82,5,0
1122,35,17,2,10/19/2024,BLOG,1972,334,25
45,9,15,12,10/19/2024,BLOG,797,103,4
3384,39,13,19,10/19/2024,SOCIAL MEDIA,1208,148,19
68,33,3,19,10/20/2024,VIDEO,239,43,5
2659,40,5,11,10/21/2024,BLOG,1244,104,14
2168,41,19,2,10/21/2024,SOCIAL MEDIA,2010,376,47
3161,10,3,7,10/21/2024,SOCIAL MEDIA,3923,339,37
2208,4,15,6,10/22/2024,BLOG,689,62,5
2257,27,10,4,10/23/2024,VIDEO,2122,346,64
469,23,9,4,10/23/2024,SOCIAL MEDIA,171,17,2
1030,50,14,17,10/23/2024,VIDEO,1890,140,24
3620,16,12,7,10/23/2024,VIDEO,261,48,4
1125,35,12,9,10/24/2024,VIDEO,2496,107,14
994,36,20,9,10/25/2024,SOCIAL MEDIA,2487,333,36
18,12,19,8,10/26/2024,VIDEO,321,15,0
3335,40,6,6,10/27/2024,VIDEO,3447,353,59
2348,49,16,19,10/28/2024,BLOG,319,52,9
2170,15,17,3,10/28/2024,BLOG,3115,139,16
2011,20,5,16,10/28/2024,BLOG,1110,133,16
504,45,17,11,10/29/2024,BLOG,2577,420,58
517,35,18,20,10/30/2024,VIDEO,2778,263,35
3351,24,11,6,10/31/2024,SOCIAL MEDIA,891,156,12
3428,35,15,5,11/1/2024,VIDEO,3308,151,9
3486,43,12,20,11/1/2024,BLOG,3772,442,40
3707,24,19,15,11/1/2024,SOCIAL MEDIA,1848,339,20
284,30,1,7,11/1/2024,VIDEO,3654,231,41
1181,13,7,12,11/1/2024,BLOG,1677,202,19
1507,36,1,11,11/1/2024,BLOG,1150,205,26
2840,37,2,2,11/1/2024,SOCIAL MEDIA,997,187,14
2820,49,4,6,11/2/2024,BLOG,3214,585,28
2683,21,10,5,11/2/2024,SOCIAL MEDIA,1997,317,16
2552,40,20,18,11/2/2024,SOCIAL MEDIA,3259,182,24
1657,40,2,10,11/2/2024,SOCIAL MEDIA,2671,150,5
4499,46,20,19,11/2/2024,VIDEO,463,63,12
1035,11,5,9,11/3/2024,VIDEO,1078,131,19
1010,35,8,18,11/4/2024,SOCIAL MEDIA,1953,147,26
425,26,20,8,11/5/2024,SOCIAL MEDIA,2097,102,17
443,5,8,12,11/5/2024,SOCIAL MEDIA,3591,613,97
2214,50,5,11,11/5/2024,VIDEO,3179,274,29
4062,22,10,2,11/5/2024,SOCIAL MEDIA,3666,546,43
4308,35,6,7,11/5/2024,SOCIAL MEDIA,1763,195,19
3089,7,14,6,11/5/2024,VIDEO,676,73,11
3063,32,5,17,11/6/2024,VIDEO,2522,188,7
3132,39,4,9,11/6/2024,BLOG,400,25,1
3917,15,14,9,11/6/2024,VIDEO,3672,621,60
2145,47,7,19,11/6/2024,SOCIAL MEDIA,3493,187,8
956,6,19,15,11/6/2024,VIDEO,2885,325,15
731,4,19,2,11/7/2024,VIDEO,489,79,13
355,38,6,2,11/7/2024,VIDEO,3382,532,54
3906,26,17,14,11/7/2024,SOCIAL MEDIA,2059,135,20
4417,7,18,9,11/7/2024,SOCIAL MEDIA,1077,112,8
4193,10,13,10,11/7/2024,SOCIAL MEDIA,3576,417,70
3519,39,11,5,11/7/2024,VIDEO,3059,562,48
4115,46,10,8,11/8/2024,SOCIAL MEDIA,1336,246,27
2227,3,6,19,11/8/2024,BLOG,653,93,4
2221,36,9,14,11/9/2024,VIDEO,2939,296,25
1812,29,11,2,11/9/2024,VIDEO,2920,501,55
3192,20,14,12,11/9/2024,SOCIAL MEDIA,2137,365,24
3200,19,10,18,11/10/2024,VIDEO,1318,169,16
2141,32,16,8,11/10/2024,SOCIAL MEDIA,3242,530,67
316,3,4,19,11/11/2024,SOCIAL MEDIA,1508,196,27
326,46,1,9,11/12/2024,BLOG,3117,213,14
2256,23,15,5,11/13/2024,BLOG,3236,600,68
3011,8,12,10,11/13/2024,VIDEO,1528,209,22
4287,9,15,8,11/13/2024,VIDEO,2959,153,12
3315,31,2,10,11/14/2024,VIDEO,2148,169,12
3466,33,14,11,11/14/2024,BLOG,855,97,7
2290,46,4,17,11/14/2024,SOCIAL MEDIA,1066,160,24
2381,18,20,5,11/14/2024,SOCIAL MEDIA,1670,185,13
3323,32,9,4,11/15/2024,BLOG,2965,454,38
2343,19,11,1,11/16/2024,SOCIAL MEDIA,1936,76,13
124,39,7,19,11/16/2024,BLOG,2847,274,32
1064,30,12,20,11/17/2024,VIDEO,1705,153,7
2616,26,13,1,11/17/2024,SOCIAL MEDIA,546,34,2
4331,41,17,20,11/17/2024,BLOG,1730,85,4
3852,31,16,16,11/17/2024,BLOG,3435,353,21
4614,29,2,19,11/18/2024,VIDEO,445,54,5
2680,12,16,2,11/18/2024,BLOG,2076,278,30
1160,38,12,5,11/18/2024,SOCIAL MEDIA,2315,238,38
1132,42,19,9,11/18/2024,VIDEO,932,130,5
1349,5,16,9,11/18/2024,SOCIAL MEDIA,530,78,8
616,12,20,15,11/18/2024,SOCIAL MEDIA,549,29,5
490,21,19,9,11/19/2024,SOCIAL MEDIA,1409,103,9
1155,40,4,13,11/19/2024,VIDEO,1170,166,26
856,39,16,15,11/19/2024,BLOG,1028,173,32
2372,31,2,10,11/19/2024,BLOG,1630,114,13
1943,48,18,7,11/20/2024,VIDEO,400,18,3
841,37,8,20,11/20/2024,BLOG,1733,92,10
280,21,18,11,11/20/2024,SOCIAL MEDIA,779,88,9
3035,47,1,10,11/20/2024,SOCIAL MEDIA,3224,325,38
2977,33,4,1,11/20/2024,VIDEO,3494,294,45
3389,12,17,6,11/20/2024,BLOG,2411,355,20
2968,19,19,9,11/21/2024,SOCIAL MEDIA,1833,257,32
4131,31,5,6,11/22/2024,BLOG,2669,459,63
3810,11,1,11,11/23/2024,SOCIAL MEDIA,3380,395,30
3626,33,2,13,11/23/2024,SOCIAL MEDIA,1394,169,14
3517,24,14,11,11/24/2024,SOCIAL MEDIA,2303,259,14
3880,36,7,8,11/24/2024,BLOG,382,47,4
289,16,6,2,11/24/2024,BLOG,2622,364,40
953,49,14,3,11/24/2024,SOCIAL MEDIA,169,24,4
1896,33,1,3,11/24/2024,SOCIAL MEDIA,866,96,5
1854,23,7,19,11/24/2024,BLOG,1904,164,7
1631,29,14,11,11/24/2024,BLOG,878,34,2
1684,12,18,6,11/25/2024,SOCIAL MEDIA,2451,151,21
2675,26,13,13,11/25/2024,VIDEO,589,43,4
396,30,14,14,11/25/2024,BLOG,1770,194,30
684,9,4,5,11/25/2024,SOCIAL MEDIA,1772,207,12
3145,15,16,1,11/25/2024,BLOG,1070,128,20
4540,50,3,2,11/25/2024,VIDEO,2002,320,54
3907,32,10,14,11/26/2024,VIDEO,934,153,25
2269,29,16,1,11/26/2024,VIDEO,983,61,3
1548,35,9,5,11/26/2024,VIDEO,1881,136,11
387,38,6,8,11/27/2024,SOCIAL MEDIA,2680,441,74
89,21,2,13,11/27/2024,SOCIAL MEDIA,214,15,1
3982,14,11,19,11/27/2024,SOCIAL MEDIA,712,50,2
4085,47,19,18,11/28/2024,SOCIAL MEDIA,548,28,3
2330,44,11,11,11/28/2024,SOCIAL MEDIA,1747,264,47
2748,16,5,12,11/29/2024,SOCIAL MEDIA,1209,156,26
1921,11,8,3,11/29/2024,SOCIAL MEDIA,1300,58,4
4096,3,13,11,11/29/2024,SOCIAL MEDIA,714,52,4
3768,12,19,14,11/30/2024,SOCIAL MEDIA,3149,493,72
3996,5,4,11,12/2/2024,BLOG,2440,259,45
2255,14,12,6,12/2/2024,SOCIAL MEDIA,493,51,4
1392,28,3,16,12/2/2024,BLOG,1832,300,29
1220,38,2,2,12/4/2024,VIDEO,3170,478,42
758,42,16,3,12/4/2024,BLOG,1984,311,32
307,29,10,11,12/4/2024,BLOG,1616,190,31
2297,25,3,14,12/4/2024,BLOG,2041,293,24
4429,30,20,6,12/4/2024,SOCIAL MEDIA,1463,237,32
3371,38,4,5,12/5/2024,SOCIAL MEDIA,1406,140,8
1489,41,12,5,12/5/2024,VIDEO,1330,195,31
1512,1,6,1,12/6/2024,VIDEO,2460,173,11
1723,43,13,5,12/6/2024,SOCIAL MEDIA,2177,230,26
212,17,18,16,12/6/2024,BLOG,379,20,3
1430,33,4,13,12/7/2024,VIDEO,1649,131,19
1944,41,9,1,12/7/2024,VIDEO,1396,54,2
3584,24,6,14,12/7/2024,BLOG,1214,88,4
4213,34,9,19,12/7/2024,SOCIAL MEDIA,3246,242,33
4341,34,17,20,12/8/2024,VIDEO,1229,66,6
3325,7,4,18,12/8/2024,SOCIAL MEDIA,963,162,12
459,43,8,2,12/8/2024,SOCIAL MEDIA,1186,129,9
1538,12,8,11,12/9/2024,SOCIAL MEDIA,1783,118,12
2230,32,16,19,12/10/2024,SOCIAL MEDIA,3279,203,31
840,30,9,1,12/10/2024,SOCIAL MEDIA,530,58,4
3023,12,8,5,12/10/2024,VIDEO,1404,165,21
4192,48,20,5,12/10/2024,VIDEO,493,50,3
3992,3,6,12,12/10/2024,VIDEO,2089,273,14
4194,41,11,17,12/11/2024,VIDEO,94,12,1
3534,21,12,11,12/11/2024,VIDEO,2030,157,11
1432,8,2,4,12/11/2024,BLOG,734,71,5
2927,33,13,5,12/11/2024,SOCIAL MEDIA,1772,292,37
2551,3,15,2,12/12/2024,SOCIAL MEDIA,2601,149,7
3269,15,14,5,12/12/2024,BLOG,1435,230,23
4519,25,7,1,12/12/2024,VIDEO,3486,387,38
4445,39,10,15,12/13/2024,VIDEO,1592,127,12
3885,9,14,17,12/13/2024,VIDEO,1289,154,18
2597,37,4,10,12/13/2024,BLOG,49,4,0
2836,28,8,2,12/14/2024,SOCIAL MEDIA,1920,154,5
2556,20,19,3,12/14/2024,BLOG,3284,337,28
1480,7,17,14,12/14/2024,BLOG,1262,80,11
1651,16,19,2,12/14/2024,BLOG,1186,128,6
1965,4,3,15,12/14/2024,BLOG,3239,491,59
1353,18,4,11,12/14/2024,VIDEO,3083,224,24
1340,5,2,16,12/14/2024,SOCIAL MEDIA,2657,112,17
656,32,19,3,12/14/2024,SOCIAL MEDIA,2221,168,29
3919,36,13,16,12/14/2024,SOCIAL MEDIA,926,51,8
3339,8,14,14,12/14/2024,SOCIAL MEDIA,3255,555,49
925,4,6,19,12/15/2024,BLOG,1552,160,13
1852,46,8,17,12/15/2024,VIDEO,266,29,4
1505,41,4,9,12/15/2024,VIDEO,1046,97,16
630,25,9,1,12/16/2024,VIDEO,1993,198,26
3257,17,11,16,12/16/2024,BLOG,1224,196,31
4363,20,12,11,12/16/2024,VIDEO,2121,288,27
3391,13,11,11,12/17/2024,BLOG,918,101,15
335,19,19,10,12/17/2024,BLOG,1084,118,11
1296,28,8,15,12/17/2024,BLOG,1359,102,17
832,31,7,2,12/19/2024,VIDEO,2637,130,13
553,6,19,19,12/19/2024,BLOG,1800,251,16
4364,37,3,19,12/19/2024,SOCIAL MEDIA,632,36,4
3846,5,6,4,12/20/2024,BLOG,1728,246,17
135,21,18,16,12/20/2024,SOCIAL MEDIA,2949,352,30
2442,46,1,17,12/20/2024,VIDEO,2720,257,40
2478,10,20,3,12/20/2024,BLOG,2640,295,32
2604,13,8,20,12/21/2024,SOCIAL MEDIA,1972,127,4
2579,35,12,15,12/22/2024,SOCIAL MEDIA,114,10,0
2271,43,5,11,12/22/2024,SOCIAL MEDIA,2288,231,11
2001,14,1,2,12/22/2024,SOCIAL MEDIA,3040,278,47
4124,18,20,2,12/22/2024,BLOG,2497,266,44
3943,31,3,7,12/23/2024,SOCIAL MEDIA,2622,185,24
2426,48,16,2,12/23/2024,SOCIAL MEDIA,1822,232,25
2240,30,2,9,12/24/2024,SOCIAL MEDIA,2889,250,16
1032,11,4,8,12/24/2024,SOCIAL MEDIA,1220,180,30
3988,15,8,6,12/24/2024,BLOG,556,44,4
4566,15,12,17,12/24/2024,BLOG,1216,129,20
3638,7,17,6,12/25/2024,SOCIAL MEDIA,595,52,5
3307,25,17,20,12/26/2024,VIDEO,1143,120,12
2088,45,16,6,12/26/2024,BLOG,1649,172,21
1677,18,5,5,12/26/2024,BLOG,3170,236,10
1431,20,2,16,12/27/2024,VIDEO,2089,286,24
4575,27,16,18,12/27/2024,BLOG,1011,160,6
21,26,1,6,12/28/2024,BLOG,1037,111,7
2466,29,13,12,12/28/2024,BLOG,2758,284,47
2576,14,2,5,12/28/2024,VIDEO,3181,166,22
595,46,1,18,12/29/2024,VIDEO,1379,54,4
3015,29,16,13,12/29/2024,VIDEO,1730,94,10
3507,6,20,2,12/29/2024,VIDEO,2975,413,16
4424,36,19,6,12/30/2024,SOCIAL MEDIA,2441,152,20
2924,26,13,14,12/30/2024,VIDEO,153,21,2
1728,6,5,6,12/30/2024,SOCIAL MEDIA,2951,369,49
1716,44,1,2,12/31/2024,BLOG,295,29,3
666,14,2,20,12/31/2024,SOCIAL MEDIA,3062,162,9
1184,6,14,9,12/31/2024,VIDEO,2425,368,34
4011,50,18,5,12/31/2024,SOCIAL MEDIA,838,54,3
